active_days,heating_type,small_room_cnt,property_condition_type,balcony_area,trend_nmAr,nmAr,room_cnt,postcode,county,created_at,property_subtype,garden_access,view_type,elevator_type,nr,ad_view_cnt,property_type,orientation,city,property_area,property_floor,jelen_nmAr,price_created_at,building_floor_count,condition_mapping,condition_dummy,condition=_good,condition=_medium,condition=_missing_info,condition=_new_construction,condition=_novel,condition=_renewed,condition=_to_be_renovated,condition=_under_construction,heating_type=_central heating with own meter,heating_type=_district heating,heating_type=_electric,heating_type=_fan-coil,heating_type=_gas furnace,"heating_type=_gas furnace, circulating hot water",heating_type=_konvection gas burner,heating_type=_other,heating_type=_tile stove (gas),ker_code_from_postcode,time,year,month,day,daynum,ori_from_postcode,ori=_north,ori=_north-east,ori=_north-west,ori=_south,ori=_south-east,ori=_south-west,ori=_west,roman,emelet,emelet_epulet,emelet_median,tipp,tipp_arany
2.0,central heating,1.0,medium,3.0,334272.1927533598,350000.0,2.0,0,Budapest,2015-05-11,1,0,0,1,64505,335.0,flat,north-east,Budapest XII.,50.0,1,475679.7583404911,17.5,4,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,2015-05-11,2015,5,11,91,north-east,0,1,0,0,0,0,0,XII,1.0,4.0,1.0,564991.6845426345,0.8419234678215801
31.0,konvection gas burner,0.0,novel,0.0,402357.6493524045,368571.4285714286,1.0,14,Budapest,2016-02-05,1,0,0,0,269427,46.0,flat,north-east,Budapest XIV.,35.0,1,416156.115267656,12.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2016-02-05,2016,2,5,361,north-east,0,1,0,0,0,0,0,XIV,1.0,1.0,1.0,509601.39462244994,0.8166306443803494
5.0,konvection gas burner,0.0,to_be_renovated,0.0,405635.83800346963,320000.0,1.0,4,Budapest,2016-02-18,1,0,3,0,280288,297.0,flat,,Budapest IV.,25.0,1,358393.84077302314,8.0,2,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,2016-02-18,2016,2,18,374,east,0,0,0,0,0,0,0,IV,1.0,2.0,1.0,443865.2924242196,0.8074383081759229
61.0,electric,0.0,to_be_renovated,0.0,407401.0165078893,394285.71428571426,1.0,7,Budapest,2016-02-25,1,0,0,0,286492,164.0,flat,,Budapest VII.,35.0,5,439679.0886976369,13.8,,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.0,2016-02-25,2016,2,25,381,south-west,0,0,0,0,0,1,0,VII,5.0,5.0,5.0,489282.46635320946,0.8986201610180647
73.0,district heating,0.0,missing_info,0.0,424296.29647876334,345454.54545454547,2.0,0,Budapest,2016-05-02,1,0,0,0,337183,176.0,flat,,Budapest IV.,55.0,,369886.5568347255,19.0,,6,missing_info,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,2016-05-02,2016,5,2,448,east,0,0,0,0,0,0,0,IV,4.0,4.0,2.0,434402.157843088,0.8514841608322158
20.0,"gas furnace, circulating hot water",0.0,missing_info,0.0,442200.24988073437,478181.8181818182,2.0,0,Budapest,2016-07-12,1,0,0,1,380626,38.0,flat,,Budapest I.,55.0,0,491270.8011581162,26.3,,6,missing_info,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2016-07-12,2016,7,12,519,east,0,0,0,0,0,0,0,I,0.0,0.0,0.0,635097.5804911825,0.7735359356560119
4.0,konvection gas burner,1.0,novel,0.0,426817.98005650577,475555.55555555556,1.0,0,Budapest,2016-05-12,1,0,0,0,344880,24.0,flat,south-east,Budapest VI.,45.0,3,506180.52340960264,21.4,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.0,2016-05-12,2016,5,12,458,south-east,0,0,0,0,1,0,0,VI,3.0,3.0,3.0,669288.1598736574,0.7562968445537048
72.0,konvection gas burner,0.0,good,0.0,436400.3776519269,380000.0,1.0,13,Budapest,2016-06-19,1,0,0,0,368927,469.0,flat,,Budapest XIII.,25.0,0,395590.0467578776,9.5,3,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2016-06-19,2016,6,19,496,west,0,0,0,0,0,0,1,XIII,0.0,3.0,0.0,510406.8320919041,0.7750484944265938
5.0,konvection gas burner,0.0,good,0.0,452791.3209072525,338000.0,2.0,14,Budapest,2016-08-23,1,0,1,0,393761,686.0,flat,south-west,Budapest XIV.,50.0,3,339129.4329329048,16.9,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2016-08-23,2016,8,23,561,south-west,0,0,0,0,0,1,0,XIV,3.0,4.0,3.0,410739.21168856934,0.8256563368730413
22.0,other,1.0,novel,0.0,362515.0488240746,257777.77777777778,1.0,0,Budapest,2015-08-31,2,0,2,0,148668,29.0,flat,,,45.0,,323047.4466474519,11.6,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2015-08-31,2015,8,31,203,east,0,0,0,0,0,0,0,XXIV,10.0,10.0,2.0,428827.703940604,0.7533269042062556
260.0,tile stove (gas),1.0,good,0.0,363019.3855396231,331666.6666666667,1.0,7,Budapest,2015-09-02,1,0,4,0,151091,1206.0,flat,south-west,Budapest VII.,60.0,2,415067.6496487813,19.9,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,2015-09-02,2015,9,2,205,south-west,0,0,0,0,0,1,0,VII,2.0,4.0,2.0,487822.79729375045,0.8508574259985671
13.0,district heating,0.0,missing_info,0.0,324185.4584423902,172727.27272727274,2.0,0,Budapest,2015-04-01,2,0,1,1,36486,179.0,flat,,,55.0,,242055.1139713522,9.5,10,6,missing_info,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2015-04-01,2015,4,1,51,east,0,0,0,0,0,0,0,XXIV,10.0,10.0,2.0,311496.0678980111,0.7770727752833303
15.0,electric,1.0,good,0.0,360749.87031965493,338000.0,1.0,9,Budapest,2015-08-24,1,0,1,1,143267,328.0,flat,east,Budapest IX.,50.0,5,425654.66138672445,16.9,,1,good,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,2015-08-24,2015,8,24,196,east,0,0,0,0,0,0,0,IX,5.0,5.0,5.0,499285.70013714687,0.8525272429588971
76.0,konvection gas burner,0.0,medium,0.0,421522.44454324676,286666.6666666667,1.0,15,Budapest,2016-04-21,1,1,3,0,328256,468.0,flat,south-west,Budapest XV.,30.0,0,308960.79181873595,8.6,1,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.0,2016-04-21,2016,4,21,437,south-west,0,0,0,0,0,1,0,XV,0.0,1.0,0.0,384590.1735199226,0.8033507174429435
148.0,district heating,0.0,renewed,0.0,410427.03680118016,482857.14285714284,1.0,3,Budapest,2016-03-08,1,0,2,0,295600,90.0,flat,south-east,Budapest III.,35.0,2,534477.682050404,16.9,4,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,2016-03-08,2016,3,8,393,south-east,0,0,0,0,1,0,0,III,2.0,4.0,2.0,567536.9761685582,0.9417495326184075
19.0,central heating with own meter,1.0,good,0.0,365793.23747513973,254285.7142857143,1.0,18,Budapest,2015-09-13,2,0,0,1,159933,38.0,flat,south-west,Budapest XVIII.,35.0,4,315815.3008036002,8.9,,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,2015-09-13,2015,9,13,216,south-west,0,0,0,0,0,1,0,XVIII,4.0,4.0,4.0,348604.17155363085,0.9059424028005751
15.0,konvection gas burner,0.0,novel,0.0,424548.4648365376,463333.3333333333,1.0,0,Budapest,2016-05-03,1,0,0,0,338293,81.0,flat,south,Budapest XIII.,30.0,3,495807.5637748886,13.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2016-05-03,2016,5,3,449,south,0,0,0,1,0,0,0,XIII,3.0,3.0,3.0,579549.8812788684,0.8555045558473946
29.0,district heating,1.0,medium,3.0,373610.45656614116,285454.54545454547,1.0,0,Budapest,2015-10-14,2,0,4,1,186798,366.0,flat,east,Budapest XI.,55.0,8,347108.15513822116,15.7,8.0,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,2015-10-14,2015,10,14,247,east,0,0,0,0,0,0,0,XI,8.0,10.0,8.0,410317.2805092978,0.8459506134067285
9.0,"gas furnace, circulating hot water",1.0,good,0.0,383192.8541615623,365000.0,1.0,0,Budapest,2015-11-21,1,0,1,0,218079,530.0,flat,,Budapest XIV.,40.0,1,432735.31600033183,14.6,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.0,2015-11-21,2015,11,21,285,south-west,0,0,0,0,0,1,0,XIV,1.0,1.0,1.0,487469.34455735487,0.8877180090027526
19.0,district heating,0.0,to_be_renovated,0.0,363019.3855396231,187692.3076923077,3.0,3,Budapest,2015-09-02,2,0,0,0,150822,308.0,flat,,Budapest III.,65.0,6,234889.4623447297,12.2,,5,to_be_renovated,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0,2015-09-02,2015,9,2,205,east,0,0,0,0,0,0,0,III,6.0,6.0,6.0,302883.95696886594,0.7755097519703709
54.0,tile stove (gas),1.0,medium,0.0,378401.65536385175,384615.3846153846,2.0,11,Budapest,2015-11-02,1,0,2,0,201426,346.0,flat,,Budapest XI.,65.0,1,461764.45727415266,25.0,3,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,2015-11-02,2015,11,2,266,east,0,0,0,0,0,0,0,XI,1.0,3.0,1.0,493125.9156446258,0.9364027373627755
32.0,"gas furnace, circulating hot water",0.0,novel,0.0,337298.21304665064,381666.6666666667,2.0,0,Budapest,2015-05-23,1,0,0,0,74550,106.0,flat,,Budapest II.,60.0,-1,514063.85500651796,22.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2015-05-23,2015,5,23,103,east,0,0,0,0,0,0,0,II,-1.0,-1.0,-1.0,541826.198499275,0.9487615335514379
27.0,central heating with own meter,1.0,novel,4.0,401348.9759213076,510000.0,1.0,7,Budapest,2016-02-01,1,0,2,1,265944,243.0,flat,north-east,Budapest VII.,50.0,1,577291.1424667902,25.5,6,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.0,2016-02-01,2016,2,1,357,north-east,0,1,0,0,0,0,0,VII,1.0,6.0,1.0,680949.0232138766,0.8477743895455607
15.0,konvection gas burner,0.0,novel,4.0,375123.46671278664,318181.8181818182,2.0,9,Budapest,2015-10-20,1,0,0,0,191681,37.0,flat,east,Budapest IX.,55.0,0,385343.46925642923,17.5,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9.0,2015-10-20,2015,10,20,253,east,0,0,0,0,0,0,0,IX,0.0,0.0,0.0,475187.7803590177,0.8109288268424988
2.0,"gas furnace, circulating hot water",0.0,renewed,14.0,411183.5418745029,733333.3333333334,1.0,5,Budapest,2016-03-11,1,0,4,0,298910,73.0,flat,south-west,Budapest V.,30.0,4,810237.948534447,22.0,,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,2016-03-11,2016,3,11,396,south-west,0,0,0,0,0,1,0,V,4.0,4.0,4.0,871388.172808671,0.9298243582109639
23.0,konvection gas burner,0.0,good,0.0,443208.9233118313,423333.3333333333,1.0,9,Budapest,2016-07-16,1,0,0,0,382324,32.0,flat,,Budapest IX.,30.0,0.5,433931.1703738046,12.7,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,2016-07-16,2016,7,16,523,south-west,0,0,0,0,0,1,0,IX,0.5,0.5,0.5,465676.8572778758,0.9318289358641497
9.0,"gas furnace, circulating hot water",2.0,novel,0.0,407653.1848656635,465000.0,1.0,0,Budapest,2016-02-26,1,0,0,0,286807,30.0,flat,south-east,Budapest XIII.,60.0,3,518213.8194496812,27.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0,2016-02-26,2016,2,26,382,south-east,0,0,0,0,1,0,0,XIII,3.0,3.0,3.0,578048.4515907787,0.89648855216819
4.0,central heating with own meter,1.0,to_be_renovated,15.0,373106.1198505927,172727.27272727274,1.0,19,Budapest,2015-10-12,0,0,2,0,185023,53.0,flat,east,Budapest XIX.,55.0,3,210317.50463527854,9.5,4,5,to_be_renovated,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.0,2015-10-12,2015,10,12,245,east,0,0,0,0,0,0,0,XIX,3.0,4.0,3.0,263293.00033925206,0.7987964145050769
19.0,"gas furnace, circulating hot water",0.0,renewed,0.0,344106.7587065551,500000.0,2.0,5,Budapest,2015-06-19,1,0,3,0,96181,72.0,flat,east,Budapest V.,55.0,1,660121.1972144322,27.5,,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,2015-06-19,2015,6,19,130,east,0,0,0,0,0,0,0,V,1.0,1.0,1.0,769441.2897830943,0.8579227628926964
1.0,konvection gas burner,0.0,novel,0.0,383697.19087711076,542857.1428571428,2.0,6,Budapest,2015-11-23,1,0,0,0,218692,23.0,flat,east,Budapest VI.,35.0,1,642752.5585469608,19.0,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.0,2015-11-23,2015,11,23,287,east,0,0,0,0,0,0,0,VI,1.0,1.0,1.0,684703.4901143343,0.9387312432709108
53.0,"gas furnace, circulating hot water",0.0,good,0.0,350158.79929313686,363333.3333333333,2.0,0,Budapest,2015-07-13,1,0,0,1,114166,131.0,flat,south-east,Budapest XI.,60.0,3,471397.28398314206,21.8,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0,2015-07-13,2015,7,13,154,south-east,0,0,0,0,1,0,0,XI,3.0,3.0,3.0,559969.2649697918,0.8418270670776408
56.0,"gas furnace, circulating hot water",1.0,to_be_renovated,3.0,407905.3532234378,331666.6666666667,1.0,14,Budapest,2016-02-27,1,0,1,1,287785,897.0,flat,,Budapest XIV.,60.0,2,369393.54176688055,19.9,4,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.0,2016-02-27,2016,2,27,383,south-west,0,0,0,0,0,1,0,XIV,2.0,4.0,2.0,446303.6067509985,0.8276732165710963
1.0,district heating,0.0,good,3.0,319142.0912869054,157142.85714285713,3.0,21,Budapest,2015-03-12,2,0,1,1,22737,13.0,flat,,Budapest XXI.,70.0,1,223695.59686191462,11.0,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0,2015-03-12,2015,3,12,31,east,0,0,0,0,0,0,0,XXI,1.0,1.0,1.0,250534.95770791598,0.8928717928565809
47.0,central heating with own meter,1.0,new_construction,6.0,400592.47084798483,470000.0,1.0,14,Budapest,2016-01-29,1,0,2,1,264136,531.0,flat,south-east,Budapest XIV.,40.0,1,533018.0947818134,18.8,4,7,new_construction,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,2016-01-29,2016,1,29,354,south-east,0,0,0,0,1,0,0,XIV,1.0,4.0,1.0,598106.8103261916,0.8911754315105015
14.0,konvection gas burner,0.0,novel,0.0,366045.405832914,422500.0,1.0,0,Budapest,2015-09-14,1,0,0,1,160465,27.0,flat,south-west,Budapest XI.,40.0,0,524370.9572956283,16.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11.0,2015-09-14,2015,9,14,217,south-west,0,0,0,0,0,1,0,XI,0.0,0.0,0.0,596272.7096701614,0.879414651704743
26.0,"gas furnace, circulating hot water",2.0,good,0.0,343602.42199100665,269230.76923076925,2.0,15,Budapest,2015-06-17,1,0,0,0,94183,69.0,flat,west,Budapest XV.,65.0,1,355971.60173018905,17.5,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,2015-06-17,2015,6,17,128,west,0,0,0,0,0,0,1,XV,1.0,1.0,1.0,427075.24833858846,0.833510261048826
1.0,konvection gas burner,1.0,novel,3.0,327463.6470934553,240000.0,2.0,14,Budapest,2015-04-14,2,0,2,1,44199,8.0,flat,west,Budapest XIV.,70.0,9,332962.27053202764,16.8,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2015-04-14,2015,4,14,64,west,0,0,0,0,0,0,1,XIV,9.0,9.0,9.0,366962.68599488144,0.9073463958040463
5.0,district heating,0.0,can_move_in,0.0,354445.661375299,257142.85714285713,1.0,0,Budapest,2015-07-30,2,0,1,1,127121,120.0,flat,south,Budapest IV.,35.0,5,329588.2174048665,9.0,8,8,can_move_in,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,2015-07-30,2015,7,30,171,south,0,0,0,1,0,0,0,IV,5.0,8.0,5.0,409264.68262246443,0.8053180042141644
109.0,central heating,1.0,good,3.0,406392.3430767923,338000.0,1.0,0,Budapest,2016-02-21,1,0,1,1,282528,2042.0,flat,south-west,Budapest XIV.,50.0,3,377848.811652442,16.9,5,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2016-02-21,2016,2,21,377,south-west,0,0,0,0,0,1,0,XIV,3.0,5.0,3.0,463456.75527123787,0.8152838584288326
63.0,"gas furnace, circulating hot water",1.0,good,0.0,373106.1198505927,383333.3333333333,1.0,0,Budapest,2015-10-12,1,0,0,0,185280,91.0,flat,south-west,Budapest VII.,60.0,3,466757.2690589953,23.0,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,2015-10-12,2015,10,12,245,south-west,0,0,0,0,0,1,0,VII,3.0,3.0,3.0,517115.7960564252,0.9026165369894541
4.0,district heating,0.0,missing_info,0.0,419757.266038827,273333.3333333333,2.0,15,Budapest,2016-04-14,2,0,1,1,322491,46.0,flat,south-west,Budapest XV.,45.0,3,295829.3451988652,12.3,3.0,6,missing_info,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,2016-04-14,2016,4,14,430,south-west,0,0,0,0,0,1,0,XV,3.0,10.0,3.0,345033.5849650115,0.8573928976475265
5.0,konvection gas burner,0.0,good,0.0,354193.4930175247,500000.0,1.0,5,Budapest,2015-07-29,1,0,3,1,125747,174.0,flat,,Budapest V.,35.0,3,641322.2433640528,17.5,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,2015-07-29,2015,7,29,170,west,0,0,0,0,0,0,1,V,3.0,4.0,3.0,823508.9895520239,0.7787677505656886
90.0,"gas furnace, circulating hot water",1.0,novel,0.0,330741.8357445204,262222.22222222225,1.0,15,Budapest,2015-04-27,1,0,2,0,53978,112.0,flat,,Budapest XV.,45.0,0,360186.3398561816,11.8,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.0,2015-04-27,2015,4,27,77,south-west,0,0,0,0,0,1,0,XV,0.0,0.0,0.0,460655.9654136234,0.7818987854260608
15.0,konvection gas burner,0.0,good,0.0,390757.90489478945,347500.0,1.0,13,Budapest,2015-12-21,1,0,0,0,238781,19.0,flat,south-west,Budapest XIII.,40.0,1,404011.6733754517,13.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-12-21,2015,12,21,315,south-west,0,0,0,0,0,1,0,XIII,1.0,1.0,1.0,478677.9534924723,0.8440156276840212
83.0,konvection gas burner,0.0,good,0.0,313846.55577364634,214285.7142857143,2.0,0,Budapest,2015-02-19,1,1,2,0,7518,788.0,flat,west,Budapest VIII.,35.0,10,310186.3834159453,7.5,10,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,2015-02-19,2015,2,19,10,west,0,0,0,0,0,0,1,VIII,10.0,10.0,10.0,393933.9469830848,0.7874070914463852
8.0,district heating,2.0,medium,0.0,336793.87633110216,216363.63636363635,1.0,3,Budapest,2015-05-21,2,0,1,1,72796,17.0,flat,south,Budapest III.,55.0,6,291854.8821414343,11.9,,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-05-21,2015,5,21,101,south,0,0,0,1,0,0,0,III,6.0,6.0,6.0,313289.4230954946,0.9315823025805541
78.0,"gas furnace, circulating hot water",1.0,novel,0.0,412696.5520211483,436666.6666666667,2.0,0,Budapest,2016-03-17,1,0,0,0,302086,44.0,flat,west,Budapest VII.,60.0,2,480691.09596866614,26.2,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,2016-03-17,2016,3,17,402,west,0,0,0,0,0,0,1,VII,2.0,2.0,2.0,593716.0014776149,0.8096313637704606
24.0,"gas furnace, circulating hot water",1.0,renewed,0.0,319898.59636022814,375555.55555555556,1.0,1,Budapest,2015-03-15,1,0,2,1,24363,300.0,flat,south,Budapest I.,45.0,0.5,533345.620710744,16.9,4,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,2015-03-15,2015,3,15,34,south,0,0,0,1,0,0,0,I,0.5,4.0,0.5,665135.5665383537,0.8018600230423699
32.0,konvection gas burner,0.0,medium,0.0,335280.86618445674,246666.66666666666,1.0,0,Budapest,2015-05-15,1,0,3,0,68030,41.0,flat,east,Budapest VIII.,30.0,3,334232.419131378,7.4,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,2015-05-15,2015,5,15,95,east,0,0,0,0,0,0,0,VIII,3.0,3.0,3.0,378346.0414778815,0.8834040335820921
70.0,"gas furnace, circulating hot water",1.0,renewed,0.0,313342.21905809786,355555.55555555556,1.0,11,Budapest,2015-02-17,1,0,1,0,6230,248.0,flat,,Budapest XI.,45.0,0,515508.0260321185,16.0,3,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.0,2015-02-17,2015,2,17,8,east,0,0,0,0,0,0,0,XI,0.0,3.0,0.0,563823.125110873,0.9143080570360543
7.0,"gas furnace, circulating hot water",1.0,renewed,0.0,385966.7060970789,648333.3333333334,1.0,5,Budapest,2015-12-02,1,0,0,1,227036,62.0,flat,,Budapest V.,60.0,4,763124.4784773237,38.9,,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,2015-12-02,2015,12,2,296,west,0,0,0,0,0,0,1,V,4.0,4.0,4.0,854550.6866782049,0.8930125390732858
42.0,"gas furnace, circulating hot water",0.0,renewed,0.0,369575.7628417533,383333.3333333333,2.0,0,Budapest,2015-09-28,1,0,1,0,172478,92.0,flat,west,Budapest VII.,60.0,3,471215.9483392021,23.0,5,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0,2015-09-28,2015,9,28,231,west,0,0,0,0,0,0,1,VII,3.0,5.0,3.0,548777.7451289663,0.8586644639324128
178.0,tile stove (gas),0.0,renewed,0.0,329985.33067119773,256666.66666666666,1.0,15,Budapest,2015-04-24,1,1,1,0,52707,1005.0,flat,north-east,Budapest XV.,30.0,0,353363.5209379065,7.7,1,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.0,2015-04-24,2015,4,24,74,north-east,0,1,0,0,0,0,0,XV,0.0,1.0,0.0,437889.2253220854,0.8069701205321809
8.0,district heating,1.0,novel,3.0,387731.8846014986,310000.0,1.0,0,Budapest,2015-12-09,2,0,0,1,232710,21.0,flat,south,Budapest XIV.,50.0,8,363226.106028021,15.5,,2,novel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14.0,2015-12-09,2015,12,9,303,south,0,0,0,1,0,0,0,XIV,8.0,8.0,8.0,408572.47058397863,0.8890126775033487
14.0,konvection gas burner,0.0,novel,0.0,382940.685803788,290000.0,1.0,20,Budapest,2015-11-20,1,0,0,0,216982,30.0,flat,west,Budapest XX.,30.0,0,344043.5056648325,8.7,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20.0,2015-11-20,2015,11,20,284,west,0,0,0,0,0,0,1,XX,0.0,0.0,0.0,364318.48256412434,0.9443482066663383
13.0,konvection gas burner,0.0,good,0.0,382436.3490882396,370000.0,3.0,7,Budapest,2015-11-18,1,0,0,1,215288,24.0,flat,west,Budapest VII.,70.0,4,439530.9255793522,25.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-11-18,2015,11,18,282,west,0,0,0,0,0,0,1,VII,4.0,4.0,4.0,462702.960009817,0.9499202805402992
76.0,central heating,2.0,good,5.0,433878.69407418446,398181.8181818182,1.0,8,Budapest,2016-06-09,1,0,0,1,363135,70.0,flat,east,Budapest VIII.,55.0,4,416926.9591190993,21.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2016-06-09,2016,6,9,486,east,0,0,0,0,0,0,0,VIII,4.0,4.0,4.0,450548.9812614429,0.9253754341021725
48.0,konvection gas burner,0.0,good,4.0,439174.2295874435,286666.6666666667,2.0,18,Budapest,2016-06-30,1,0,2,0,375087,357.0,flat,east,Budapest XVIII.,45.0,1,296542.69185555656,12.9,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.0,2016-06-30,2016,6,30,507,east,0,0,0,0,0,0,0,XVIII,1.0,4.0,1.0,337968.4943755513,0.8774270288225082
17.0,district heating,0.0,novel,0.0,335280.86618445674,284000.0,2.0,0,Budapest,2015-05-15,2,0,0,0,68478,46.0,flat,,Budapest XIV.,50.0,1,384818.9474323433,14.2,,2,novel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14.0,2015-05-15,2015,5,15,95,south-west,0,0,0,0,0,1,0,XIV,1.0,1.0,1.0,408600.7134513108,0.9417970521439107
18.0,konvection gas burner,0.0,to_be_renovated,0.0,377645.150290529,234545.45454545456,2.0,14,Budapest,2015-10-30,1,0,0,0,199965,98.0,flat,,Budapest XIV.,55.0,3,282156.4522860429,12.9,,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14.0,2015-10-30,2015,10,30,263,south-west,0,0,0,0,0,1,0,XIV,3.0,3.0,3.0,369412.8651148029,0.7637970383038956
11.0,electric,0.0,novel,0.0,338559.05483552185,460000.0,1.0,7,Budapest,2015-05-28,1,0,1,0,78262,53.0,flat,east,Budapest VII.,20.0,0.5,617263.0425918435,9.2,,2,novel,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.0,2015-05-28,2015,5,28,108,east,0,0,0,0,0,0,0,VII,0.5,0.5,0.5,723663.0053882692,0.8529702886506703
15.0,central heating with own meter,1.0,novel,0.0,403114.1544257272,547500.0,1.0,13,Budapest,2016-02-08,1,0,1,1,271175,745.0,flat,south,Budapest XIII.,40.0,1,617025.2731669765,21.9,6,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13.0,2016-02-08,2016,2,8,364,south,0,0,0,1,0,0,0,XIII,1.0,6.0,1.0,650520.8330479193,0.9485096277024606
69.0,konvection gas burner,0.0,good,0.0,320655.1014335508,293333.3333333333,2.0,13,Budapest,2015-03-18,1,0,1,0,27048,91.0,flat,,Budapest XIII.,60.0,2,415594.8343875825,17.6,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-03-18,2015,3,18,37,west,0,0,0,0,0,0,1,XIII,2.0,2.0,2.0,457055.9753451999,0.9092865137004211
